site,slope_10_years,trend_10_years
Site_1453,-0.4541785420039341,Stable
Site_1454,-0.43063213327036876,Stable
Site_1455,-0.384613972230674,Stable
Site_1456,-0.40263143277316293,Stable
Site_1457,-0.407238987259394,Stable
Site_1458,-0.3655277490562004,Stable
Site_1459,-0.49322957072875995,Stable
Site_1460,-0.4349572633401816,Stable
Site_1461,-0.4632225581628276,Stable
Site_1462,-0.3517831540220361,Stable
Site_1463,-0.3855223893346898,Stable
Site_1464,-0.32294965721827834,Stable
Site_1465,-0.42279691781216233,Stable
Site_1466,-0.4978147004439774,Stable
Site_1467,-0.4445568415231373,Stable
Site_1468,-0.3702446026276291,Stable
Site_1469,-0.33804993526566723,Stable
Site_1470,-0.428886855457024,Stable
Site_1471,-0.49833853823260854,Stable
Site_1472,-0.3246891969023707,Stable
Site_1473,-0.42584218942402563,Stable
Site_1474,-0.35135580324313065,Stable
Site_1475,-0.3725388064083606,Stable
Site_1476,-0.4959190536516426,Stable
Site_1477,-0.4027765818771983,Stable
Site_1478,-0.369940705154543,Stable
Site_1479,-0.36204205831023817,Stable
Site_1480,-0.388112757276125,Stable
Site_1481,-0.4197807234801315,Stable
Site_1482,-0.3974683947285365,Stable
Site_1483,-0.4016030635838748,Stable
Site_1484,-0.3557917042649238,Stable
Site_1485,-0.48171633025503785,Stable
Site_1486,-0.3927840728314227,Stable
Site_1487,-0.2998469891274272,Stable
Site_1488,-0.38239745783412166,Stable
Site_1489,-0.3422472717309211,Stable
Site_1490,-0.4325998945773887,Stable
Site_1491,-0.43395052667012773,Stable
Site_1492,-0.3429514068793934,Stable
Site_1493,-0.4828911147587582,Stable
Site_1494,-0.48204386175839103,Stable
Site_1495,-0.44440626941865075,Stable
Site_1496,-0.39360287691121715,Stable
Site_1497,-0.3987198510921467,Stable
Site_1498,-0.38486717635691964,Stable
Site_1499,-0.44381447770240245,Stable
Site_1500,-0.5260126114815149,Falling
Site_1501,-0.48683093843857556,Stable
Site_1502,-0.3605234448265788,Stable
Site_1503,-0.4278103310372204,Stable
Site_1504,-0.4233185351445872,Stable
Site_1505,-0.4355198841236826,Stable
Site_1506,-0.4290125671864577,Stable
Site_1507,-0.3837921598728948,Stable
Site_1508,-0.5092297966342992,Falling
Site_1509,-0.4147184621206036,Stable
Site_1510,-0.44569090353382645,Stable
Site_1511,-0.4881021890698441,Stable
Site_1512,-0.46384630381706876,Stable
Site_1513,-0.441744827267647,Stable
Site_1514,-0.4459355624795997,Stable
Site_1515,-0.3737409166326069,Stable
Site_1516,-0.39672578728424157,Stable
Site_1517,-0.47542468357395856,Stable
Site_1518,-0.3751039298718749,Stable
Site_1519,-0.3788889297389622,Stable
Site_1520,-0.5040184147879335,Falling
Site_1521,-0.43755861649579536,Stable
Site_1522,-0.3218364601539386,Stable
Site_1523,-0.4252330751132564,Stable
Site_1524,-0.4239507449823195,Stable
Site_1525,-0.41469270824773996,Stable
Site_1526,-0.3875264746195167,Stable
Site_1527,-0.47322386803566907,Stable
Site_1528,-0.43656897714750087,Stable
Site_1529,-0.40614286536916255,Stable
Site_1530,-0.4548113055319781,Stable
Site_1531,-0.40946890159243265,Stable
Site_1532,-0.3214508392678836,Stable
Site_1533,-0.4327986813946041,Stable
Site_1534,-0.3252327410008173,Stable
Site_1535,-0.33568774465196116,Stable
Site_1536,-0.4540010061342696,Stable
Site_1537,-0.42983563436451516,Stable
Site_1538,-0.38484500786551656,Stable
Site_1539,-0.33544017551036764,Stable
Site_1540,-0.3754711878585796,Stable
Site_1541,-0.3455463884842885,Stable
Site_1542,-0.42057913467400987,Stable
Site_1543,-0.5381526584091724,Falling
Site_1544,-0.45003015618497755,Stable
Site_1545,-0.3976316941148457,Stable
Site_1546,-0.433215882240539,Stable
Site_1547,-0.4945317261340009,Stable
Site_1548,-0.3798290552589054,Stable
Site_1549,-0.42484894254644634,Stable
Site_1550,-0.3942846429741222,Stable
Site_1551,-0.43150577483090635,Stable
Site_1552,-0.4626560539541016,Stable
Site_1553,-0.36411398298811215,Stable
Site_1554,-0.39795783474843643,Stable
Site_1555,-0.42841009209602904,Stable
Site_1556,-0.4284073097236258,Stable
Site_1557,-0.3724956723570982,Stable
Site_1558,-0.4389423852088303,Stable
Site_1559,-0.4070745760631364,Stable
Site_1560,-0.46361067350243673,Stable
Site_1561,-0.37655624923274794,Stable
Site_1562,-0.4486439189625029,Stable
Site_1563,-0.4238664657351645,Stable
Site_1564,-0.32321015613430437,Stable
Site_1565,-0.3576321244113541,Stable
Site_1566,-0.4694446638815273,Stable
Site_1567,-0.514852756997733,Falling
Site_1568,-0.4345690524493575,Stable
Site_1569,-0.44338394336274994,Stable
Site_1570,-0.3843751469652297,Stable
Site_1571,-0.4137879170236719,Stable
Site_1572,-0.4421105709906521,Stable
Site_1573,-0.35577343565106684,Stable
Site_1574,-0.3609903835079568,Stable
Site_1575,-0.445407481842102,Stable
Site_1576,-0.4045665782449745,Stable
Site_1577,-0.40088837098635843,Stable
Site_1578,-0.4628515142004304,Stable
Site_1579,-0.40559793356474105,Stable
Site_1580,-0.40019819262854583,Stable
Site_1581,-0.42014238444959917,Stable
Site_1582,-0.43316024364907013,Stable
Site_1583,-0.49863406011235645,Stable
Site_1584,-0.4522114463907285,Stable
Site_1585,-0.4169147557498323,Stable
Site_1586,-0.45693447851239655,Stable
Site_1587,-0.41263636219820543,Stable
Site_1588,-0.43297649126186327,Stable
Site_1589,-0.3434617504457773,Stable
Site_1590,-0.4881369487935382,Stable
Site_1591,-0.5815625853472739,Falling
Site_1592,-0.43667145223764625,Stable
Site_1593,-0.4621692602570952,Stable
Site_1594,-0.3908853759968232,Stable
Site_1595,-0.4387267003985701,Stable
Site_1596,-0.4356416978737471,Stable
Site_1597,-0.4750931414549555,Stable
Site_1598,-0.4163839629792938,Stable
Site_1599,-0.44651266273745044,Stable
Site_1600,-0.4139137451859916,Stable
Site_1601,-0.4348376365083096,Stable
Site_1602,-0.4243441447415593,Stable
Site_1603,-0.4885158273144388,Stable
Site_1604,-0.3448530594707429,Stable
Site_1605,-0.4578759664267655,Stable
Site_1606,-0.4404748599321607,Stable
Site_1607,-0.35026144746644927,Stable
Site_1608,-0.3699072369528023,Stable
Site_1609,-0.4695496625337162,Stable
Site_1610,-0.40453729151182477,Stable
Site_1611,-0.5361512238768428,Falling
Site_1612,-0.3423046789671737,Stable
Site_1613,-0.3875367055493944,Stable
Site_1614,-0.4227764648113505,Stable
Site_1615,-0.33293294399942164,Stable
Site_1616,-0.46061758608781633,Stable
Site_1617,-0.4341202298794314,Stable
Site_1618,-0.3988886215707564,Stable
Site_1619,-0.37732540216886745,Stable
Site_1620,-0.4145984758647491,Stable
Site_1621,-0.418714016778988,Stable
Site_1622,-0.39312851181991704,Stable
Site_1623,-0.42640936881843156,Stable
Site_1624,-0.3818007354271795,Stable
Site_1625,-0.39853126546378276,Stable
Site_1626,-0.42280209022809784,Stable
Site_1627,-0.5145420848874653,Falling
Site_1628,-0.42820257469127393,Stable
Site_1629,-0.38419342772845627,Stable
Site_1630,-0.4653114751193239,Stable
Site_1631,-0.42918209131651536,Stable
Site_1632,-0.46499379866927043,Stable
Site_1633,-0.4739690300486537,Stable
Site_1634,-0.4838424963266892,Stable
Site_1635,-0.4423812078168725,Stable
Site_1636,-0.5156986109020103,Falling
Site_1637,-0.44790431789791224,Stable
Site_1638,-0.4774364996399545,Stable
Site_1639,-0.4318337682703109,Stable
Site_1640,-0.3891081442454034,Stable
Site_1641,-0.4831019492428275,Stable
Site_1642,-0.4096519275380078,Stable
Site_1643,-0.5363410029449993,Falling
Site_1644,-0.3665769363654137,Stable
Site_1645,-0.34383045182384164,Stable
Site_1646,-0.4245457537969159,Stable
Site_1647,-0.3969847447266452,Stable
Site_1648,-0.388111794171499,Stable
Site_1649,-0.4107873329595058,Stable
Site_1650,-0.4055748968871595,Stable
Site_1651,-0.45505946063607006,Stable
Site_1652,-0.37095095823218976,Stable
Site_1653,-0.38803961890920025,Stable
Site_1654,-0.409741253909023,Stable
Site_1655,-0.4628580401516942,Stable
Site_1656,-0.4567080888131365,Stable
Site_1657,-0.391066049233493,Stable
Site_1658,-0.4139286296451432,Stable
Site_1659,-0.35480084173571813,Stable
Site_1660,-0.3763190780772576,Stable
Site_1661,-0.44758430202755345,Stable
Site_1662,-0.38123650735999504,Stable
Site_1663,-0.4035706818805399,Stable
Site_1664,-0.4130909899728135,Stable
Site_1665,-0.40502286455917835,Stable
Site_1666,-0.3493053136543336,Stable
Site_1667,-0.42825108871323087,Stable
Site_1668,-0.46437190392233907,Stable
Site_1669,-0.4371909301111334,Stable
Site_1670,-0.40867069035996556,Stable
Site_1671,-0.37590880437070867,Stable
Site_1672,-0.47293931238624076,Stable
Site_1673,-0.3861581067210916,Stable
Site_1674,-0.4504022056488964,Stable
Site_1675,-0.4398082459979424,Stable
Site_1676,-0.35209309146457873,Stable
Site_1677,-0.401253740098364,Stable
Site_1678,-0.4316338766035866,Stable
Site_1679,-0.4627130264645461,Stable
Site_1680,-0.3463294836569549,Stable
Site_1681,-0.39150831674368564,Stable
Site_1682,-0.4206541429317235,Stable
Site_1683,-0.35356654850390534,Stable
Site_1684,-0.4685635326323704,Stable
Site_1685,-0.4095794333502118,Stable
Site_1686,-0.41249718092566895,Stable
Site_1687,-0.4340939280114876,Stable
Site_1688,-0.4379287878422683,Stable
Site_1689,-0.41394370900318256,Stable
Site_1690,-0.4077231839909331,Stable
Site_1691,-0.3552017621904091,Stable
Site_1692,-0.3411934713909107,Stable
Site_1693,-0.3472751138070243,Stable
Site_1694,-0.37978761328507565,Stable
Site_1695,-0.46815475483862373,Stable
Site_1696,-0.43311708302052343,Stable
Site_1697,-0.4019102920573009,Stable
Site_1698,-0.4463808319400044,Stable
Site_1699,-0.382157196137947,Stable
Site_1700,-0.47011209158241946,Stable
Site_1701,-0.36218304999160295,Stable
Site_1702,-0.392776522394923,Stable
Site_1703,-0.40415247553329486,Stable
Site_1704,-0.3565287906266001,Stable
Site_1705,-0.48375339586141375,Stable
Site_1706,-0.2687845442591979,Stable
Site_1707,-0.3810528815305311,Stable
Site_1708,-0.46529784358226717,Stable
Site_1709,-0.3871291009462521,Stable
Site_1710,-0.4098108701732451,Stable
Site_1711,-0.42263845229968117,Stable
Site_1712,-0.42499158960345107,Stable
Site_1713,-0.36921747117325365,Stable
Site_1714,-0.4306877522454292,Stable
Site_1715,-0.36180612931923734,Stable
Site_1716,-0.45732979309076516,Stable
Site_1717,-0.46507865501993795,Stable
Site_1718,-0.4070109858469314,Stable
Site_1719,-0.5651282397208076,Falling
Site_1720,-0.4900276307245399,Stable
Site_1721,-0.4618191084512252,Stable
Site_1722,-0.3372339021684244,Stable
Site_1723,-0.3906621255630433,Stable
Site_1724,-0.4925191836264285,Stable
Site_1725,-0.3091892127220524,Stable
Site_1726,-0.4634290238725381,Stable
Site_1727,-0.4044213259963591,Stable
Site_1728,-0.37429196813781823,Stable
Site_1729,-0.4369350701698629,Stable
Site_1730,-0.37516679111518775,Stable
Site_1731,-0.2605756657254849,Stable
Site_1732,-0.4691283972850154,Stable
Site_1733,-0.4160283116054421,Stable
Site_1734,-0.37019532356393026,Stable
Site_1735,-0.44086997454921356,Stable
Site_1736,-0.4041075241124823,Stable
Site_1737,-0.5123835852044266,Falling
Site_1738,-0.4294361123732476,Stable
Site_1739,-0.42108555368387635,Stable
Site_1740,-0.405178848906386,Stable
Site_1741,-0.5072089968650796,Falling
Site_1742,-0.3899616403404619,Stable
Site_1743,-0.3178071443125846,Stable
Site_1744,-0.36951216536537124,Stable
Site_1745,-0.4031223244106698,Stable
Site_1746,-0.4487850466933423,Stable
Site_1747,-0.5041385339295141,Falling
Site_1748,-0.47865013105046716,Stable
Site_1749,-0.4791924570305151,Stable
Site_1750,-0.3892775823162903,Stable
Site_1751,-0.4665359683504208,Stable
Site_1752,-0.4509053240322108,Stable
Site_1753,-0.486555534181354,Stable
Site_1754,-0.5315356741035514,Falling
Site_1755,-0.45395016471489297,Stable
Site_1756,-0.44730269580708065,Stable
Site_1757,-0.4041300431688172,Stable
Site_1758,-0.3608744066022472,Stable
Site_1759,-0.4479578727157797,Stable
Site_1760,-0.4658167196732685,Stable
Site_1761,-0.40600517051745116,Stable
Site_1762,-0.38647722782800703,Stable
Site_1763,-0.3901050423145823,Stable
Site_1764,-0.40641541891250343,Stable
Site_1765,-0.3832753840079909,Stable
Site_1766,-0.3989541152155954,Stable
Site_1767,-0.38745490683446415,Stable
Site_1768,-0.5090377180116721,Falling
Site_1769,-0.41081581478527374,Stable
Site_1770,-0.37623697499099185,Stable
Site_1771,-0.47961398488638995,Stable
Site_1772,-0.4227972766034072,Stable
Site_1773,-0.41833217617347074,Stable
Site_1774,-0.493355407117348,Stable
Site_1775,-0.44162595914964764,Stable
Site_1776,-0.3929329585535904,Stable
Site_1777,-0.4480521981187088,Stable
Site_1778,-0.4474654117621115,Stable
Site_1779,-0.45324247076189517,Stable
Site_1780,-0.3407459808417721,Stable
Site_1781,-0.3083843205049251,Stable
Site_1782,-0.4990198271726644,Stable
Site_1783,-0.39689461028429734,Stable
Site_1784,-0.32408873724458653,Stable
Site_1785,-0.46383825411019936,Stable
Site_1786,-0.4990803369726625,Stable
Site_1787,-0.421786842548303,Stable
Site_1788,-0.32206498678102585,Stable
Site_1789,-0.4323648831302364,Stable
Site_1790,-0.3426765044237447,Stable
Site_1791,-0.40591710276359133,Stable
Site_1792,-0.2948711262249005,Stable
Site_1793,-0.3788236107436706,Stable
Site_1794,-0.36472992255923964,Stable
Site_1795,-0.36741957443677065,Stable
Site_1796,-0.426423693259251,Stable
Site_1797,-0.4564108185376521,Stable
Site_1798,-0.4990851018727988,Stable
Site_1799,-0.40686656002071026,Stable
Site_1800,-0.37439503235440486,Stable
Site_1801,-0.4264904980427849,Stable
Site_1802,-0.39949632476242153,Stable
Site_1803,-0.33148972730585685,Stable
Site_1804,-0.4333209416404276,Stable
Site_1805,-0.40477744753221423,Stable
Site_1806,-0.36033047966655274,Stable
Site_1807,-0.4062126271746601,Stable
Site_1808,-0.47614868765929746,Stable
Site_1809,-0.480421514567473,Stable
Site_1810,-0.38533983987910403,Stable
Site_1811,-0.29751061186881744,Stable
Site_1812,-0.39592044515429203,Stable
Site_1813,-0.3963271524629054,Stable
Site_1814,-0.4086290186837046,Stable
Site_1815,-0.38715501744595804,Stable
Site_1816,-0.4680390677502793,Stable
Site_1817,-0.39796999758277596,Stable
Site_1818,-0.37341172595688865,Stable
Site_1819,-0.42371101862553656,Stable
Site_1820,-0.45191412802348,Stable
Site_1821,-0.44612707159237613,Stable
Site_1822,-0.36818306581130616,Stable
Site_1823,-0.3489161010588844,Stable
Site_1824,-0.37503476731720325,Stable
Site_1825,-0.31997583885659614,Stable
Site_1826,-0.33532617796803166,Stable
Site_1827,-0.36932811999700343,Stable
Site_1828,-0.4575730617994078,Stable
Site_1829,-0.39473468745922013,Stable
Site_1830,-0.4008224590679662,Stable
Site_1831,-0.4566687141604132,Stable
Site_1832,-0.4564845403356875,Stable
Site_1833,-0.4086812737534005,Stable
Site_1834,-0.38621991120711685,Stable
Site_1835,-0.32161260287570304,Stable
Site_1836,-0.40109090517908547,Stable
Site_1837,-0.3685290064075682,Stable
Site_1838,-0.429456989342542,Stable
Site_1839,-0.4111439797102105,Stable
Site_1840,-0.4789582764350477,Stable
Site_1841,-0.41383368410931537,Stable
Site_1842,-0.44186805719907923,Stable
Site_1843,-0.419199841676198,Stable
Site_1844,-0.39020856846709806,Stable
Site_1845,-0.3936821754772802,Stable
Site_1846,-0.42027257126143763,Stable
Site_1847,-0.41986137937844853,Stable
Site_1848,-0.4368403226970098,Stable
Site_1849,-0.39849607101416196,Stable
Site_1850,-0.323335043972488,Stable
Site_1851,-0.5229555731612868,Falling
Site_1852,-0.3734640759448177,Stable
Site_1853,-0.4036361173088121,Stable
Site_1854,-0.44999665001602535,Stable
Site_1855,-0.40720973786086734,Stable
Site_1856,-0.5142151551662388,Falling
Site_1857,-0.44128370011875423,Stable
Site_1858,-0.41102461738428575,Stable
Site_1859,-0.48027481006842127,Stable
Site_1860,-0.3213213459924344,Stable
Site_1861,-0.45954993589840726,Stable
Site_1862,-0.3343142910297853,Stable
Site_1863,-0.3647183937794461,Stable
Site_1864,-0.35191105140390694,Stable
Site_1865,-0.3610417330567824,Stable
Site_1866,-0.42885769148496955,Stable
Site_1867,-0.4235286469835999,Stable
Site_1868,-0.43605559303067326,Stable
Site_1869,-0.38711878522256815,Stable
Site_1870,-0.3517781859969083,Stable
Site_1871,-0.40888337891523124,Stable
Site_1872,-0.4476289819819897,Stable
Site_1873,-0.35417786175598437,Stable
Site_1874,-0.37531159724770585,Stable
Site_1875,-0.4266253719216469,Stable
Site_1876,-0.38723712939128513,Stable
Site_1877,-0.4258329140052163,Stable
Site_1878,-0.4561660539161647,Stable
Site_1879,-0.39072884112333056,Stable
Site_1880,-0.4500686487300236,Stable
Site_1881,-0.4813652596394647,Stable
Site_1882,-0.46423033387181956,Stable
Site_1883,-0.4053829125498057,Stable
Site_1884,-0.4206883919949008,Stable
Site_1885,-0.4166851995751251,Stable
Site_1886,-0.4684506165261811,Stable
Site_1887,-0.47442744000213,Stable
Site_1888,-0.42590840318268053,Stable
Site_1889,-0.4643686583483436,Stable
Site_1890,-0.4711067755233293,Stable
Site_1891,-0.35543893271298604,Stable
Site_1892,-0.39634639367309193,Stable
Site_1893,-0.3551434405741633,Stable
Site_1894,-0.4157661079562757,Stable
Site_1895,-0.4677986510207819,Stable
Site_1896,-0.4005410724251894,Stable
Site_1897,-0.46720724024339505,Stable
Site_1898,-0.39968947659496695,Stable
Site_1899,-0.48876471139125616,Stable
Site_1900,-0.36951949369305076,Stable
Site_1901,-0.44457941816327734,Stable
Site_1902,-0.395493453166618,Stable
Site_1903,-0.38464455618087934,Stable
Site_1904,-0.3719543442851687,Stable
Site_1905,-0.4718311738360864,Stable
Site_1906,-0.445014085246695,Stable
Site_1907,-0.4055335068019069,Stable
Site_1908,-0.45495035708270753,Stable
Site_1909,-0.534664398540402,Falling
Site_1910,-0.3780460100765196,Stable
Site_1911,-0.3766612637046585,Stable
Site_1912,-0.35077261175993973,Stable
Site_1913,-0.3421996879085368,Stable
Site_1914,-0.45539771221515746,Stable
Site_1915,-0.3870672078699197,Stable
Site_1916,-0.4498379199978237,Stable
Site_1917,-0.47336891715925233,Stable
Site_1918,-0.4199638127045251,Stable
Site_1919,-0.4202092385905118,Stable
Site_1920,-0.42644207134565704,Stable
Site_1921,-0.35738839629790436,Stable
Site_1922,-0.3038450534263143,Stable
Site_1923,-0.45104651187798284,Stable
Site_1924,-0.38998201740679467,Stable
Site_1925,-0.40609018253429086,Stable
Site_1926,-0.4790771913793986,Stable
Site_1927,-0.36820120596896216,Stable
Site_1928,-0.36583241030529606,Stable
Site_1929,-0.5059677606742324,Falling
Site_1930,-0.40965326145688646,Stable
Site_1931,-0.39886558552585066,Stable
Site_1932,-0.41999378727922154,Stable
Site_1933,-0.5033996687983157,Falling
Site_1934,-0.4246636005938872,Stable
Site_1935,-0.4478118104973064,Stable
Site_1936,-0.46386006191211826,Stable
Site_1937,-0.3895933243308318,Stable
Site_1938,-0.41031389743507757,Stable
Site_1939,-0.4674337811790254,Stable
Site_1940,-0.35445187008086604,Stable
Site_1941,-0.39285376503033786,Stable
Site_1942,-0.41043281870730186,Stable
Site_1943,-0.44749904765268583,Stable
Site_1944,-0.4195564434988312,Stable
Site_1945,-0.42823775901630856,Stable
Site_1946,-0.4555643299461934,Stable
Site_1947,-0.35573766916019967,Stable
Site_1948,-0.39659566248572525,Stable
Site_1949,-0.4327498838832541,Stable
Site_1950,-0.34169461673868307,Stable
Site_1951,-0.30713455178932053,Stable
Site_1952,-0.37674061795631425,Stable
Site_1953,-0.44617100485592975,Stable
Site_1954,-0.4105188115466209,Stable
Site_1955,-0.4004018221787743,Stable
Site_1956,-0.3794706828930189,Stable
Site_1957,-0.43114371014214997,Stable
Site_1958,-0.4801284687902759,Stable
Site_1959,-0.48606852596910954,Stable
Site_1960,-0.43757944157652634,Stable
Site_1961,-0.4761897062974338,Stable
Site_1962,-0.38540422740918906,Stable
Site_1963,-0.42126366855527714,Stable
Site_1964,-0.4650268403713886,Stable
Site_1965,-0.415452920510424,Stable
Site_1966,-0.44080727783094265,Stable
Site_1967,-0.4066412283443781,Stable
Site_1968,-0.419293169803929,Stable
Site_1969,-0.44530223640216327,Stable
Site_1970,-0.4375665238252319,Stable
Site_1971,-0.4596107861388663,Stable
Site_1972,-0.449065294316553,Stable
Site_1973,-0.3786271139890846,Stable
Site_1974,-0.41927823661998453,Stable
Site_1975,-0.4696024826836016,Stable
Site_1976,-0.39945838337641715,Stable
Site_1977,-0.4041195262183915,Stable
Site_1978,-0.44794340273347105,Stable
Site_1979,-0.4087555372187349,Stable
Site_1980,-0.5132550335187107,Falling
Site_1981,-0.3623588640424957,Stable
Site_1982,-0.4527848442009993,Stable
Site_1983,-0.37336188814065424,Stable
Site_1984,-0.4294225801837789,Stable
Site_1985,-0.4730854024473742,Stable
Site_1986,-0.48084591655036196,Stable
Site_1987,-0.3663951304368513,Stable
Site_1988,-0.43077696408160365,Stable
Site_1989,-0.4136391388757515,Stable
Site_1990,-0.3627304079083732,Stable
Site_1991,-0.3720963072973825,Stable
Site_1992,-0.4949384138261,Stable
Site_1993,-0.42017214767259936,Stable
Site_1994,-0.4423805978082964,Stable
Site_1995,-0.41434367015006507,Stable
Site_1996,-0.3367411248200776,Stable
Site_1997,-0.4096675472977939,Stable
Site_1998,-0.41416413276928643,Stable
Site_1999,-0.46965056830764,Stable
Site_2000,-0.40741047746441766,Stable
Site_2001,-0.4137079407405149,Stable
Site_2002,-0.37497068415872586,Stable
Site_2003,-0.41235561024253425,Stable
Site_2004,-0.3488616274315622,Stable
Site_2005,-0.36101407195812724,Stable
Site_2006,-0.3994678536941377,Stable
Site_2007,-0.44250388975293803,Stable
Site_2008,-0.36709126776709144,Stable
Site_2009,-0.4766839947453622,Stable
Site_2010,-0.45314862944267525,Stable
Site_2011,-0.3407521878673908,Stable
Site_2012,-0.5196222472103171,Falling
Site_2013,-0.47292723940808434,Stable
Site_2014,-0.35640083566089503,Stable
Site_2015,-0.4383981975642332,Stable
Site_2016,-0.33701833632212724,Stable
Site_2017,-0.45208901187494693,Stable
Site_2018,-0.326265019559475,Stable
Site_2019,-0.3791945876304665,Stable
Site_2020,-0.37647753979287285,Stable
Site_2021,-0.34166515282492027,Stable
Site_2022,-0.4312297289259082,Stable
Site_2023,-0.5167820175332591,Falling
Site_2024,-0.36670124393637893,Stable
Site_2025,-0.4269799646397157,Stable
Site_2026,-0.3949334584567634,Stable
Site_2027,-0.3759055815771852,Stable
Site_2028,-0.4912847739614491,Stable
Site_2029,-0.35490660669511154,Stable
Site_2030,-0.35074929855358405,Stable
Site_2031,-0.39289318840767395,Stable
Site_2032,-0.33558765264453194,Stable
Site_2033,-0.37194246936988373,Stable
Site_2034,-0.2402384791300194,Stable
Site_2035,-0.4050663770182453,Stable
Site_2036,-0.3357718106493262,Stable
Site_2037,-0.457192953769645,Stable
Site_2038,-0.3577724004086041,Stable
Site_2039,-0.40098650198137525,Stable
Site_2040,-0.44816702208297415,Stable
Site_2041,-0.3820229822579634,Stable
Site_2042,-0.3438705921512101,Stable
Site_2043,-0.38978327741577606,Stable
Site_2044,-0.3986541391351079,Stable
Site_2045,-0.43431946471120886,Stable
Site_2046,-0.40358739636505103,Stable
Site_2047,-0.43958791968137234,Stable
Site_2048,-0.33171381808331835,Stable
Site_2049,-0.39542579728225113,Stable
Site_2050,-0.44088956885565284,Stable
Site_2051,-0.46839584928494843,Stable
Site_2052,-0.37539094327308803,Stable
Site_2053,-0.3453411219091843,Stable
Site_2054,-0.38549757009079705,Stable
Site_2055,-0.40929902626454784,Stable
Site_2056,-0.34628526563831463,Stable
Site_2057,-0.4759634703660061,Stable
Site_2058,-0.4571147784035377,Stable
Site_2059,-0.3999567001580178,Stable
Site_2060,-0.3792206446093851,Stable
Site_2061,-0.41970609932489517,Stable
Site_2062,-0.365119271204479,Stable
Site_2063,-0.3855425778298992,Stable
Site_2064,-0.36427131391019796,Stable
Site_2065,-0.48230995262941795,Stable
Site_2066,-0.4505484779530725,Stable
Site_2067,-0.47619454523366156,Stable
Site_2068,-0.42342483227942945,Stable
Site_2069,-0.5140702066562819,Falling
Site_2070,-0.39859079127719876,Stable
Site_2071,-0.39994064503961463,Stable
Site_2072,-0.388091484813697,Stable
Site_2073,-0.48392074952546554,Stable
Site_2074,-0.4433423900181847,Stable
Site_2075,-0.46411593071210405,Stable
Site_2076,-0.46855314856748476,Stable
Site_2077,-0.5489780542503541,Falling
Site_2078,-0.42571989855124065,Stable
Site_2079,-0.35027649518509607,Stable
Site_2080,-0.405191884356603,Stable
Site_2081,-0.2955070809070922,Stable
Site_2082,-0.37268365620336474,Stable
Site_2083,-0.35068542358246046,Stable
Site_2084,-0.42119253549622,Stable
Site_2085,-0.39536456736855574,Stable
Site_2086,-0.4107779986913189,Stable
Site_2087,-0.4574008761593882,Stable
Site_2088,-0.5121201014234124,Falling
Site_2089,-0.43719670494194895,Stable
Site_2090,-0.3890603990619428,Stable
Site_2091,-0.36799808834479725,Stable
Site_2092,-0.36004251265267956,Stable
Site_2093,-0.41190350413158594,Stable
Site_2094,-0.4174263142707176,Stable
Site_2095,-0.4349810188659373,Stable
Site_2096,-0.41697834786419374,Stable
Site_2097,-0.38093390014348066,Stable
Site_2098,-0.3812138516210309,Stable
Site_2099,-0.488200394733739,Stable
Site_2100,-0.42194898709492024,Stable
Site_2101,-0.3818060673058045,Stable
Site_2102,-0.3889012134358427,Stable
Site_2103,-0.4176600057205243,Stable
Site_2104,-0.42240732870716763,Stable
Site_2105,-0.49910047800870266,Stable
Site_2106,-0.38852702894246277,Stable
Site_2107,-0.4031621825139423,Stable
Site_2108,-0.3652948852942903,Stable
Site_2109,-0.44686626830505954,Stable
Site_2110,-0.39116362210854005,Stable
Site_2111,-0.4552843866947669,Stable
Site_2112,-0.41216777573460867,Stable
Site_2113,-0.38421543549161064,Stable
Site_2114,-0.4092796331849931,Stable
Site_2115,-0.4286965511742472,Stable
Site_2116,-0.4628025958263414,Stable
Site_2117,-0.5071609726218,Falling
Site_2118,-0.38194161826889167,Stable
Site_2119,-0.36701689229802753,Stable
Site_2120,-0.4255738053263167,Stable
Site_2121,-0.42263682413410075,Stable
Site_2122,-0.43412056209359134,Stable
Site_2123,-0.4203458887076248,Stable
Site_2124,-0.4764312107906604,Stable
Site_2125,-0.35710987175903597,Stable
Site_2126,-0.4061271317074075,Stable
Site_2127,-0.5059235654360589,Falling
Site_2128,-0.4577047476881109,Stable
Site_2129,-0.5722456479946395,Falling
Site_2130,-0.4570261778414376,Stable
Site_2131,-0.4562676918268852,Stable
Site_2132,-0.4261834081500486,Stable
Site_2133,-0.34087572027185625,Stable
Site_2134,-0.4751978933194181,Stable
Site_2135,-0.4736537797110346,Stable
Site_2136,-0.4455349742390993,Stable
Site_2137,-0.4992410887511252,Stable
Site_2138,-0.3716504487105507,Stable
Site_2139,-0.39687122557276117,Stable
Site_2140,-0.49136494324523095,Stable
Site_2141,-0.440309618516905,Stable
Site_2142,-0.3548889828931693,Stable
Site_2143,-0.45658240112988413,Stable
Site_2144,-0.44771216587160845,Stable
Site_2145,-0.4422682936089233,Stable
Site_2146,-0.3714681264261548,Stable
Site_2147,-0.48515899452383104,Stable
Site_2148,-0.4718217300954072,Stable
Site_2149,-0.39509372868291726,Stable
Site_2150,-0.4259658559798136,Stable
Site_2151,-0.49652569249243267,Stable
Site_2152,-0.361102487113334,Stable
Site_2153,-0.40838265500478244,Stable
